Арбузинський район   (центр - смт Арбузинка)
 Трихатська сільська рада
652 с Трихати
Веснянська сільська територіальна громада
 Веснянська сільська рада
653 с-ще Весняне
 Надбузька сільська рада
654 с-ще Надбузьке
655 с Сливине
Михайлівська сільська територіальна громада
 Криничанська сільська рада
656 с Кринички
657 с Новогригорівка
658 с Новоселівка
659 с Трихатське
 Улянівська сільська рада
660 с Михайлівка
661 с Червоне Поле
Нечаянська сільська територіальна громада
 Комсомольська сільська рада
662 с-ще Благодарівка
663 с-ще Маловарварівка
664 с Сеньчине
 Нечаянська сільська рада
665 с Нечаяне
666 с Іванівка
667 с Лук'янівка
668 с Мефодіївка
669 с-ще Мирне
670 с П'ятихатки
671 с-ще Чемерлієве
Новобузький район   (центр - м Новий Буг)
Новобузька міська рада
672 м Новий Буг
673 с Добра Воля
674 с Загальна Користь
675 с Новосілля
676 с Петрівка
677 с Станційне
Баратівська сільська рада
678 с Баратівка
679 с Антонівка
680 с Вівсянівка
681 с Ганнівка
682 с Майорівка
683 с Мала Ганнівка
684 с Новопетрівка
Березнегуватська сільська рада
685 с Березнегуватське
686 с Веселий Поділ
Вільнозапорізька сільська рада
687 с Вільне Запоріжжя
688 с Діброва
689 с Нововасилівка
690 с Новоданилівка
691 с Новоселівка
692 с Показне
693 с Симонівка
694 с Степове
Кам'янська сільська рада
695 с Кам'яне
696 с Миролюбівка
697 с Новогригорівка
698 с Новорозанівка
699 с Пелагіївка
Новомиколаївська сільська рада
700 с Новомиколаївка
701 с Веселий Поділ
702 с Майське
703 с Павлівка
704 с Привільнянське
Новомихайлівська сільська рада
705 с Новомихайлівка
706 с Анастасівка
707 с Григорівка
708 с Новодмитрівка
Новополтавська сільська рада
709 с Новополтавка
710 с Єфремівка
711 с-ще Полтавка
712 с Трояни
Новохристофорівська сільська рада
713 с Новохристофорівка
714 с Лоцкине
715 с Пархомівка
716 с Чернігівка
Новоюр'ївська сільська рада
717 с Новоюр'ївка
718 с Білоцерківка
719 с Максимівка
720 с Новокостянтинівка
Розанівська сільська рада
721 с Розанівка
722 с Новоантонівка
Софіївська сільська рада
723 с Софіївка
724 с Володимирівка
725 с Володимиро-Павлівка
726 с Улянівка
727 с-ще Щасливе
Шевченківська сільська рада
728 с Шевченкове
729 с Богомази
Новоодеський район   (центр - м Нова Одеса)
Новоодеська міська рада
730 м Нова Одеса
731 с Криворіжжя
Антонівська сільська рада
732 с Антонівка
